Name,Michelin_Distinction,Review_Date,Review_Rating,Review_Text
Gymkhana,1,19-Jun-23,3,"I hesitated whether to write a review or not because my mediocre review is so specific to my personal experience, but here I am anyways. I went to a dinner here last month with a group of 8. Because of the size of our party we were required to dine from the ""vault menu"". I have a mango allergy but in looking at the vault menu it didn't seem like it would be much of a problem. When we were seated at our table I let our server know about my allergy, all good. Well when the food started coming out it turned out that lots (almost all) of the dishes had mango in them even if it wasn't listed as an ingredient on the menu. I guess they marinate a lot of the meats in some kind of mango sauce? I'm not sure, but by the time I was able to eat anything I was well and truly drunk. About halfway through the meal they had to start bringing dishes that were specifically for me that didn't have the mango in them. Everyone else in the group looooooved dinner, and the dishes that I did get to try were very good. I would just go ahead and pick somewhere else for dinner if you have a mango allergy and call it a day!"
Gymkhana,1,11-Jun-23,2,"DON'T GO HERE IF YOU HAVE A DISABILITY: The food and table service was excellent, but I was disturbed that the host staff kept me from using the only disabled accessible bathroom on the ground floor. In fact, the staff seemed adamant about forcing me to go downstairs to the basement to use the men's toilet, even after I directed their attention to the fact that I am an above the knee amputee and wear prosthetic limbs. UK law is such that disabled customers can use an opposite gender restroom if it is the only disabled accessible one. When I climbed back up the stairs from the men's toilet in the basement, the same hostess seemed oddly pleased with her decision. Later that evening, I watched someone arrive in a wheelchair and the same host staff told this person that they would be seated downstairs, which was also something I've never seen in a restaurant before."
Gymkhana,1,29-May-23,5,"The best Indian food you'll ever eat in your life. Service is excellent, wine list is excellent. The restaurant has a nice warm and welcoming vibe. We were a party of 8 so we sat in the vault room and had the lamb feast. It was one of the most memorable dining experiences of my lifetime. The sommelier was a sweet and delightful Italian. Everything was wonderful. It's no wonder this restaurant has held a Michelin star for a decade.

Go and splurge. You'll be so glad you did. And you'll wish you were back again tomorrow."
Gymkhana,1,2-May-23,5,"Delicious Indian food, excellent service and unique and comfortable surroundings. Really enjoyed our visit."
Gymkhana,1,17-Apr-23,5,"If I could give this 10 stars, I would. Food was out of this world. But what made it great was the service. Thank you Izzy, our server, who patiently explained all the dishes to us, made us laugh and took great care of us; and Connor, our sommelier, who made a point of suggesting wine pairings that we might never would have chosen on our own. One of us ordered the dinner tasting menu, it was sufficient for our party of three to sample virtually everything. Courses appeared seamlessly. All around, it was a memorable experience. Highly recommended!"
Gymkhana,1,8-Apr-23,5,Excellent on all grounds.Our waiter Lo(?) guided us thru the menu to our pleasure.Food was delicious.Servicing was first class.Thank you for our wonderful evening and please keep on with your business.
Gymkhana,1,6-Apr-23,5,"Ambiance in the downstairs bar was awesome, we sat with Alex the bartender who was courteous and a great host. The food and drinks were top notch, absolutely the best Indian food I've ever had. Overall, my favorite meal in London so far. Definitely recommend"
Gymkhana,1,2-Apr-23,5,Some of the most delicious food I have ever eaten in my life. Beautiful restaurant. Wonderful experience. Can't wait to return next time I'm in London.
Gymkhana,1,30-Mar-23,5,"Amazing service and food! Highly recommend if you are looking for authentic Indian dishes in London this is a must. Chicken tikka, duck egg appetizer, and kid goat !"
Gymkhana,1,8-Mar-23,1,"The staff at the Donovan Bar at the Brown's Hotel recommended Gymkhana to us. I was excited as I didn't realize that Gymkhana was just down the street. I have been killing it with Gymkhana's chicken butter masala recipe from The Guardian and wanted to try the original!!!

It was early evening (5:00) on a Tuesday in March. The hostess at the front of the house informed us that they were booked for the evening. Upon inquiring about a table anytime that week for lunch or dinner we were informed, rather rudely, that they were ""very busy and booked for the next three months"". We were very disappointed...

Upon returning to our room, I cruised Gymkhana's website and saw that tables were available for lunch and dinner that week. I was so annoyed that I didn't bother to book one and doubt that I ever will."
Gymkhana,1,18-Feb-23,5,"I had been waiting to come here for my next trip to London. I was not disappointed. We decide do the Feast downstairs in the private room. Easily it fit 6 and had room for 2-3 more. Food was outstanding and the service. We had a mixture of the meat and the vegetarian feast. Spice level was superb as well. The prawns were fantastic. Do not miss out on the wine, they have any amazing Schist Chenin Blanc which paired perfect."
Gymkhana,1,22-Jan-23,5,"Gymkhana has the best Indian food I've had in my entire life. We did the fixed course menu to get a taste of a bunch of different plates, so much food. The biryani, butter chicken, and saag was mouthwatering.

Was way more food than a usual prix fixe menu, we ended up taking some to go. The service was attentive and the space was so chic. Definitely worth the splurge and is one of the better Michelin star places I've been to.
"
